oem,modelYear,model,ft,ownerNo,City,price_cleaned,km_bucket
Kia,2020,Kia Seltos,Petrol,2,Kolkata,1600000.0,40000-50000
Mahindra,2022,Mahindra Bolero Neo,Diesel,1,Kolkata,978000.0,10000-20000
Tata,2021,Tata Tiago,Petrol,1,Kolkata,415000.00000000006,20000-30000
Jeep,2020,Jeep Compass,Diesel,1,Kolkata,1700000.0,10000-20000
Maruti,2018,Maruti Baleno,Petrol,1,Kolkata,489000.0,20000-30000
Hyundai,2015,Hyundai Grand i10,Diesel,1,Kolkata,287000.0,50000-60000
Mercedes-Benz,2022,Mercedes-Benz C-Class,Diesel,2,Kolkata,5300000.0,10000-20000
Tata,2020,Tata Nexon,Diesel,1,Kolkata,951000.0,70000-80000
Maruti,2014,Maruti Wagon R,Petrol,2,Kolkata,255000.0,30000-40000
Maruti,2019,Maruti Baleno,Petrol,1,Kolkata,663000.0,60000-70000
Maruti,2013,Maruti Alto 800,Petrol,1,Kolkata,179000.0,40000-50000
Hyundai,2019,Hyundai Creta,Diesel,1,Kolkata,1350000.0,30000-40000
Maruti,2015,Maruti Celerio,Petrol,1,Kolkata,300000.0,80000-90000
Mercedes-Benz,2013,Mercedes-Benz C-Class,Diesel,1,Kolkata,900000.0,40000-50000
Jeep,2019,Jeep Compass,Diesel,1,Kolkata,1550000.0,20000-30000
Mahindra,2019,Mahindra XUV500,Diesel,1,Kolkata,1350000.0,80000-90000
Tata,2015,Tata Zest,Petrol,1,Kolkata,325000.0,30000-40000
Mahindra,2018,Mahindra XUV500,Diesel,1,Kolkata,1250000.0,70000-80000
Hyundai,2014,Hyundai Grand i10,Diesel,1,Kolkata,270000.0,90000-100000
Maruti,2021,Maruti Swift Dzire,Petrol,1,Kolkata,760000.0,20000-30000
Audi,2014,Audi A4,Diesel,2,Kolkata,1000000.0,80000-90000
Tata,2020,Tata Nexon,Petrol,1,Kolkata,754000.0,10000-20000
Honda,2017,Honda WR-V,Petrol,2,Kolkata,591000.0,30000-40000
Maruti,2020,Maruti XL6,Petrol,1,Kolkata,1050000.0,30000-40000
Toyota,2011,Toyota Etios Liva,Petrol,1,Kolkata,192000.0,70000-80000
Honda,2019,Honda City,Petrol,1,Kolkata,679000.0,30000-40000
Honda,2017,Honda WR-V,Petrol,1,Kolkata,600000.0,50000-60000
Hyundai,2018,Hyundai Verna,Petrol,2,Kolkata,810000.0,20000-30000
Land Rover,2018,Land Rover Range Rover Evoque,Diesel,2,Kolkata,3400000.0,50000-60000
Volkswagen,2012,Volkswagen Vento,Petrol,1,Kolkata,287000.0,90000-100000
Maruti,2010,Maruti Wagon R,Petrol,3,Kolkata,140000.0,70000-80000
Honda,2015,Honda City,Diesel,2,Kolkata,525000.0,40000-50000
BMW,2018,BMW 6 Series,Diesel,3,Kolkata,3900000.0,40000-50000
Volkswagen,2013,Volkswagen Polo,Petrol,1,Kolkata,200000.0,40000-50000
Jeep,2022,Jeep Meridian,Diesel,1,Kolkata,3250000.0,10000-20000
Renault,2019,Renault KWID,Petrol,1,Kolkata,340000.0,10000-20000
Maruti,2023,Maruti Grand Vitara,Petrol,1,Kolkata,1900000.0,0-10000
MG,2021,MG Hector Plus,Petrol,1,Kolkata,1500000.0,30000-40000
Mahindra,2010,Mahindra Scorpio,Diesel,1,Kolkata,295000.0,60000-70000
Maruti,2010,Maruti Zen Estilo,Petrol,1,Kolkata,99000.0,40000-50000
Tata,2019,Tata Tiago,Petrol,1,Kolkata,357000.0,30000-40000
Maruti,2019,Maruti Baleno,Petrol,1,Kolkata,544000.0,20000-30000
Hyundai,2013,Hyundai EON,Petrol,1,Kolkata,210000.0,10000-20000
Renault,2015,Renault Duster,Diesel,2,Kolkata,413000.0,80000-90000
Maruti,2011,Maruti Alto K10,Petrol,1,Kolkata,140000.0,40000-50000
Mahindra,2020,Mahindra Scorpio,Diesel,1,Kolkata,1195000.0,40000-50000
Maruti,2011,Maruti Ritz,Petrol,2,Kolkata,140000.0,90000-100000
Honda,2015,Honda Jazz,Diesel,1,Kolkata,250000.0,70000-80000
Honda,2016,Honda City,Petrol,2,Kolkata,429000.0,50000-60000
Mahindra,2019,Mahindra XUV500,Diesel,2,Kolkata,1111000.0,80000-90000
Skoda,2010,Skoda Superb,Petrol,2,Kolkata,265000.0,60000-70000
Mahindra,2021,Mahindra XUV300,Petrol,1,Kolkata,1025000.0,20000-30000
Hyundai,2022,Hyundai i20,Petrol,1,Kolkata,855000.0000000001,10000-20000
Mahindra,2016,Mahindra XUV500,Diesel,2,Kolkata,700000.0,80000-90000
Honda,2021,Honda Amaze,Petrol,1,Kolkata,830000.0000000001,20000-30000
Hyundai,2020,Hyundai Aura,Petrol,1,Kolkata,691000.0,20000-30000
Hyundai,2018,Hyundai Verna,Petrol,1,Kolkata,799000.0,10000-20000
Jeep,2019,Jeep Compass,Diesel,1,Kolkata,1550000.0,20000-30000
Maruti,2021,Maruti Swift Dzire,Petrol,1,Kolkata,750000.0,20000-30000
Hyundai,2014,Hyundai Santro Xing,Petrol,1,Kolkata,178000.0,50000-60000
Maruti,2010,Maruti Swift,Petrol,2,Kolkata,163000.0,70000-80000
Honda,2018,Honda City,Petrol,1,Kolkata,662000.0,50000-60000
Maruti,2019,Maruti Alto 800,Petrol,1,Kolkata,280000.0,0-10000
Hyundai,2020,Hyundai Santro,Petrol,1,Kolkata,372000.0,70000-80000
Hyundai,2017,Hyundai Verna,Diesel,1,Kolkata,600000.0,60000-70000
Tata,2017,Tata Tiago,Diesel,1,Kolkata,311000.0,40000-50000
Maruti,2010,Maruti A-Star,Petrol,1,Kolkata,162000.0,40000-50000
Hyundai,2015,Hyundai Creta,Petrol,1,Kolkata,527000.0,90000-100000
Hyundai,2017,Hyundai Elantra,Diesel,3,Kolkata,800000.0,60000-70000
Mercedes-Benz,2017,Mercedes-Benz GLC,Diesel,1,Kolkata,2750000.0,60000-70000
Maruti,2014,Maruti Swift,Petrol,1,Kolkata,299000.0,40000-50000
Hyundai,2022,Hyundai Aura,Petrol,1,Kolkata,725000.0,10000-20000
Hyundai,2018,Hyundai Verna,Petrol,3,Kolkata,600000.0,40000-50000
Hyundai,2019,Hyundai Verna,Diesel,1,Kolkata,900000.0,30000-40000
Honda,2015,Honda Amaze,Petrol,1,Kolkata,275000.0,60000-70000
Renault,2021,Renault KWID,Petrol,1,Kolkata,480000.0,10000-20000
Maruti,2017,Maruti Celerio,Petrol,1,Kolkata,325000.0,20000-30000
Hyundai,2011,Hyundai i10,Petrol,2,Kolkata,157000.0,40000-50000
Hyundai,2010,Hyundai i10,Petrol,2,Kolkata,177000.0,70000-80000
Tata,2018,Tata Nexon,Diesel,1,Kolkata,510000.0,80000-90000
Renault,2021,Renault Kiger,Petrol,1,Kolkata,712000.0,0-10000
Maruti,2018,Maruti Baleno,Petrol,1,Kolkata,500000.0,30000-40000
Renault,2021,Renault Kiger,Petrol,1,Kolkata,811000.0,0-10000
Ford,2015,Ford Ecosport,Petrol,1,Kolkata,425000.0,40000-50000
Hyundai,2022,Hyundai Grand i10 Nios,Petrol,1,Kolkata,694000.0,0-10000
Maruti,2013,Maruti Alto 800,Petrol,3,Kolkata,170000.0,30000-40000
Renault,2017,Renault KWID,Petrol,2,Kolkata,255000.0,40000-50000
Hyundai,2010,Hyundai i10,Petrol,2,Kolkata,185000.0,50000-60000
Chevrolet,2011,Chevrolet Cruze,Diesel,1,Kolkata,350000.0,60000-70000
Hyundai,2019,Hyundai Creta,Petrol,1,Kolkata,1025000.0,20000-30000
Hyundai,2018,Hyundai Grand i10,Diesel,1,Kolkata,430000.0,50000-60000
Honda,2020,Honda City,Petrol,2,Kolkata,850000.0,30000-40000
Mahindra,2018,Mahindra XUV500,Diesel,1,Kolkata,1049000.0,50000-60000
Hyundai,2021,Hyundai i20,Petrol,1,Kolkata,900000.0,20000-30000
Toyota,2015,Toyota Etios Liva,Petrol,1,Kolkata,300000.0,50000-60000
Honda,2016,Honda Amaze,Diesel,1,Kolkata,392000.0,40000-50000
Maruti,2022,Maruti Wagon R,Petrol,1,Kolkata,578000.0,10000-20000
Maruti,2013,Maruti Alto 800,Petrol,1,Kolkata,210000.0,10000-20000
Honda,2014,Honda City,Diesel,1,Kolkata,410000.0,60000-70000
Maruti,2018,Maruti Swift,Petrol,1,Kolkata,616000.0,10000-20000
Maruti,2021,Maruti Alto 800,Petrol,1,Kolkata,332000.0,10000-20000
Kia,2022,Kia Seltos,Diesel,1,Kolkata,1825000.0,10000-20000
Maruti,2019,Maruti Alto K10,Petrol,1,Kolkata,379000.0,0-10000
Hyundai,2021,Hyundai i20,Petrol,1,Kolkata,850000.0,0-10000
Maruti,2022,Maruti Alto 800,Petrol,1,Kolkata,379000.0,0-10000
Maruti,2014,Maruti Alto 800,Petrol,1,Kolkata,210000.0,50000-60000
Mahindra,2022,Mahindra Scorpio N,Diesel,1,Kolkata,2299000.0,20000-30000
Kia,2021,Kia Seltos,Petrol,1,Kolkata,1350000.0,10000-20000
Mahindra,2021,Mahindra XUV500,Diesel,1,Kolkata,1450000.0,10000-20000
Hyundai,2021,Hyundai Venue,Petrol,1,Kolkata,650000.0,40000-50000
Honda,2014,Honda Mobilio,Petrol,1,Kolkata,400000.0,20000-30000
Mahindra,2021,Mahindra Scorpio,Diesel,1,Kolkata,1270000.0,50000-60000
Hyundai,2021,Hyundai Venue,Petrol,1,Kolkata,970000.0,0-10000
Maruti,2016,Maruti Wagon R,Petrol,1,Kolkata,330000.0,40000-50000
Maruti,2013,Maruti Swift Dzire,Diesel,2,Kolkata,370000.0,30000-40000
Maruti,2019,Maruti Alto 800,Petrol,1,Kolkata,308000.0,10000-20000
Hyundai,2014,Hyundai i10,Petrol,1,Kolkata,285000.0,20000-30000
Maruti,2017,Maruti Vitara Brezza,Diesel,1,Kolkata,700000.0,30000-40000
Maruti,2021,Maruti Alto 800,Petrol,1,Kolkata,367000.0,10000-20000
Maruti,2019,Maruti Alto 800,Petrol,1,Kolkata,319000.0,10000-20000
Skoda,2019,Skoda Superb,Diesel,2,Kolkata,1695000.0,40000-50000
Mahindra,2018,Mahindra XUV500,Diesel,1,Kolkata,1000000.0,80000-90000
Maruti,2021,Maruti Alto 800,Petrol,1,Kolkata,340000.0,20000-30000
Kia,2022,Kia Carens,Petrol,1,Kolkata,1450000.0,20000-30000
Jeep,2021,Jeep Compass,Petrol,1,Kolkata,1595000.0,0-10000
Hyundai,2017,Hyundai EON,Petrol,1,Kolkata,270000.0,10000-20000
Hyundai,2021,Hyundai Venue,Petrol,1,Kolkata,875000.0,30000-40000
Hyundai,2018,Hyundai Creta,Diesel,2,Kolkata,850000.0,60000-70000
Ford,2016,Ford Aspire,Petrol,1,Kolkata,300000.0,50000-60000
Hyundai,2012,Hyundai i20,Petrol,1,Kolkata,250000.0,20000-30000
Renault,2022,Renault KWID,Petrol,1,Kolkata,540000.0,10000-20000
Toyota,2014,Toyota Etios Cross,Petrol,1,Kolkata,330000.0,10000-20000
Maruti,2020,Maruti S-Presso,Petrol,1,Kolkata,409000.0,20000-30000
Hyundai,2019,Hyundai Grand i10,Petrol,1,Kolkata,484000.0,10000-20000
Jeep,2018,Jeep Compass,Diesel,1,Kolkata,1400000.0,50000-60000
Maruti,2014,Maruti Alto K10,Petrol,1,Kolkata,239000.0,10000-20000
Maruti,2019,Maruti Alto K10,Petrol,1,Kolkata,335000.0,50000-60000
Hyundai,2021,Hyundai Verna,Petrol,2,Kolkata,1065000.0,0-10000
Maruti,2019,Maruti Alto 800,Petrol,1,Kolkata,315000.0,20000-30000
Hyundai,2020,Hyundai Grand i10 Nios,Petrol,1,Kolkata,614000.0,0-10000
Maruti,2013,Maruti Zen Estilo,Petrol,1,Kolkata,251000.0,20000-30000
Tata,2018,Tata Nexon,Petrol,1,Kolkata,575000.0,40000-50000
Jeep,2018,Jeep Compass,Diesel,1,Kolkata,999000.0,40000-50000
Hyundai,2020,Hyundai Venue,Petrol,1,Kolkata,699000.0,20000-30000
Mahindra,2021,Mahindra Thar,Diesel,1,Kolkata,1750000.0,20000-30000
Mahindra,2015,Mahindra XUV500,Diesel,1,Kolkata,599000.0,70000-80000
Hyundai,2015,Hyundai Grand i10,Petrol,1,Kolkata,335000.0,30000-40000
Hyundai,2015,Hyundai Verna,Diesel,1,Kolkata,450000.0,50000-60000
Volkswagen,2014,Volkswagen Polo,Petrol,2,Kolkata,300000.0,60000-70000
Honda,2013,Honda Brio,Petrol,1,Kolkata,199000.0,60000-70000
Maruti,2022,Maruti Alto 800,Petrol,1,Kolkata,399000.0,0-10000
Maruti,2019,Maruti Alto 800,Petrol,1,Kolkata,329000.0,20000-30000
Maruti,2016,Maruti Vitara Brezza,Diesel,1,Kolkata,550000.0,70000-80000
Hyundai,2020,Hyundai Grand i10 Nios,Petrol,1,Kolkata,574000.0,20000-30000
Maruti,2017,Maruti Swift Dzire,Petrol,1,Kolkata,522000.0,30000-40000
Kia,2023,Kia Seltos,Diesel,1,Kolkata,1400000.0,0-10000
Maruti,2016,Maruti Swift,Petrol,1,Kolkata,399000.0,70000-80000
Datsun,2018,Datsun GO,Petrol,1,Kolkata,185000.0,30000-40000
Honda,2022,Honda City,Petrol,1,Kolkata,1299000.0,10000-20000
Hyundai,2018,Hyundai Creta,Petrol,1,Kolkata,827999.9999999999,80000-90000
Maruti,2021,Maruti Alto,Petrol,1,Kolkata,300000.0,20000-30000
Honda,2014,Honda City,Diesel,1,Kolkata,395000.0,50000-60000
Hyundai,2013,Hyundai i20,Diesel,1,Kolkata,280000.0,50000-60000
Land Rover,2019,Land Rover Range Rover Evoque,Petrol,1,Kolkata,4899000.0,20000-30000
Skoda,2022,Skoda Kushaq,Petrol,1,Kolkata,1250000.0,10000-20000
Ford,2021,Ford Ecosport,Diesel,2,Kolkata,899000.0,20000-30000
Hyundai,2019,Hyundai Creta,Diesel,1,Kolkata,850000.0,30000-40000
MG,2021,MG Gloster,Diesel,1,Kolkata,3200000.0,10000-20000
Hyundai,2015,Hyundai EON,Petrol,1,Kolkata,246000.0,60000-70000
Ford,2014,Ford Ecosport,Diesel,1,Kolkata,480000.0,10000-20000
Mahindra,2018,Mahindra XUV500,Diesel,1,Kolkata,1121000.0,50000-60000
Ford,2014,Ford Ecosport,Diesel,3,Kolkata,419000.00000000006,70000-80000
Kia,2020,Kia Seltos,Petrol,1,Kolkata,1050000.0,10000-20000
Skoda,2020,Skoda Rapid,Petrol,1,Kolkata,734000.0,30000-40000
Renault,2017,Renault Captur,Diesel,1,Kolkata,565000.0,80000-90000
Mahindra,2014,Mahindra XUV500,Diesel,2,Kolkata,629000.0,80000-90000
Hyundai,2015,Hyundai i20 Active,Diesel,1,Kolkata,519000.00000000006,40000-50000
MG,2022,MG Astor,Petrol,1,Kolkata,1607000.0,0-10000
Hyundai,2021,Hyundai Creta,Petrol,2,Kolkata,1300000.0,30000-40000
Jeep,2017,Jeep Compass,Diesel,1,Kolkata,1100000.0,30000-40000
Honda,2010,Honda CR-V,Petrol,1,Kolkata,200000.0,70000-80000
Maruti,2019,Maruti Ertiga,Petrol,1,Kolkata,850000.0,30000-40000
Audi,2014,Audi Q3,Diesel,1,Kolkata,1000000.0,60000-70000
Ford,2014,Ford Figo,Petrol,1,Kolkata,150000.0,50000-60000
Hyundai,2014,Hyundai i10,Petrol,1,Kolkata,239000.0,30000-40000
Datsun,2016,Datsun GO Plus,Petrol,1,Kolkata,280000.0,40000-50000
Jeep,2021,Jeep Compass,Diesel,1,Kolkata,2050000.0,40000-50000
Maruti,2020,Maruti Alto 800,Petrol,1,Kolkata,316000.0,40000-50000
Maruti,2020,Maruti Alto 800,Petrol,1,Kolkata,336000.0,20000-30000
Honda,2020,Honda WR-V,Petrol,1,Kolkata,687000.0,30000-40000
Hyundai,2014,Hyundai Grand i10,Diesel,1,Kolkata,327000.0,30000-40000
Maruti,2019,Maruti Eeco,Petrol,1,Kolkata,395000.0,20000-30000
Jaguar,2014,Jaguar F-TYPE,Petrol,3,Kolkata,6400000.0,30000-40000
Datsun,2016,Datsun GO,Petrol,1,Kolkata,274000.0,40000-50000
Maruti,2015,Maruti Ciaz,Petrol,1,Kolkata,420000.0,20000-30000
Maruti,2010,Maruti Eeco,Petrol,3,Kolkata,150000.0,100000-110000
Maruti,2010,Maruti Eeco,Petrol,3,Kolkata,140000.0,60000-70000
Hyundai,2016,Hyundai i10,Petrol,1,Kolkata,290000.0,10000-20000
Maruti,2013,Maruti Eeco,Petrol,1,Kolkata,160000.0,20000-30000
Tata,2022,Tata Punch,Petrol,2,Kolkata,590000.0,10000-20000
Toyota,2021,Toyota Fortuner Legender,Diesel,1,Kolkata,3600000.0,60000-70000
Hyundai,2016,Hyundai Grand i10,Petrol,1,Kolkata,400000.0,90000-100000
Honda,2019,Honda WR-V,Diesel,1,Kolkata,787000.0,40000-50000
Toyota,2018,Toyota Corolla Altis,Diesel,1,Kolkata,899000.0,70000-80000
Volkswagen,2014,Volkswagen Vento,Diesel,1,Kolkata,340000.0,30000-40000
Ford,2019,Ford Endeavour,Diesel,1,Kolkata,2800000.0,40000-50000
Tata,2017,Tata Tiago,Petrol,2,Kolkata,265000.0,40000-50000
Tata,2017,Tata Tiago,Diesel,2,Kolkata,265000.0,40000-50000
Mahindra,2016,Mahindra XUV500,Diesel,1,Kolkata,700000.0,50000-60000
Hyundai,2017,Hyundai Grand i10,Petrol,1,Kolkata,450000.0,30000-40000
Maruti,2021,Maruti Ertiga,Petrol,1,Kolkata,950000.0,10000-20000
Renault,2013,Renault Duster,Diesel,1,Kolkata,200000.0,60000-70000
Audi,2018,Audi A3,Petrol,1,Kolkata,1800000.0,10000-20000
Hyundai,2017,Hyundai EON,Petrol,1,Kolkata,160000.0,20000-30000
BMW,2015,BMW 3 Series,Diesel,2,Kolkata,1000000.0,70000-80000
Ford,2016,Ford Endeavour,Diesel,1,Kolkata,1700000.0,50000-60000
Mahindra,2014,Mahindra XUV500,Diesel,1,Kolkata,500000.0,50000-60000
Honda,2021,Honda City,Petrol,1,Kolkata,1220000.0,10000-20000
Tata,2020,Tata Tiago,Petrol,1,Kolkata,437000.0,20000-30000
Kia,2022,Kia Carens,Petrol,1,Kolkata,1200000.0,30000-40000
BMW,2010,BMW 3 Series,Petrol,3,Kolkata,400000.0,20000-30000
Maruti,2021,Maruti Eeco,Petrol,1,Kolkata,420000.0,20000-30000
Hyundai,2013,Hyundai Grand i10,Petrol,2,Kolkata,190000.0,20000-30000
Maruti,2010,Maruti Eeco,Petrol,3,Kolkata,175000.0,50000-60000
Maruti,2010,Maruti Eeco,Petrol,3,Kolkata,175000.0,50000-60000
Renault,2020,Renault Triber,Petrol,1,Kolkata,550000.0,30000-40000
Mahindra,2022,Mahindra Thar,Petrol,1,Kolkata,1400000.0,10000-20000
Hyundai,2021,Hyundai Grand i10 Nios,Petrol,1,Kolkata,650000.0,40000-50000
Hyundai,2019,Hyundai i20,Petrol,1,Kolkata,600000.0,10000-20000
Maruti,2019,Maruti Celerio X,Petrol,1,Kolkata,450000.0,20000-30000
Mercedes-Benz,2013,Mercedes-Benz E-Class,Petrol,3,Kolkata,2750000.0,40000-50000
Hyundai,2016,Hyundai Creta,Petrol,1,Kolkata,599000.0,60000-70000
Mahindra,2015,Mahindra Scorpio,Diesel,1,Kolkata,700000.0,60000-70000
Hyundai,2018,Hyundai i20,Petrol,1,Kolkata,550000.0,40000-50000
Honda,2015,Honda City,Petrol,1,Kolkata,335000.0,70000-80000
Mahindra,2015,Mahindra Xylo,Diesel,1,Kolkata,300000.0,60000-70000
Renault,2019,Renault KWID,Petrol,1,Kolkata,350000.0,10000-20000
Honda,2016,Honda City,Petrol,2,Kolkata,475000.0,20000-30000
Toyota,2021,Toyota Glanza,Petrol,1,Kolkata,765000.0,0-10000
Hyundai,2021,Hyundai Creta,Petrol,1,Kolkata,1150000.0,20000-30000
Mercedes-Benz,2017,Mercedes-Benz GLA Class,Diesel,1,Kolkata,2100000.0,60000-70000
Toyota,2010,Toyota Corolla Altis,Petrol,1,Kolkata,250000.0,50000-60000
Ford,2010,Ford Figo,Petrol,1,Kolkata,165000.0,40000-50000
Maruti,2017,Maruti Wagon R,Petrol,1,Kolkata,350000.0,30000-40000
Audi,2017,Audi Q3,Diesel,1,Kolkata,1700000.0,30000-40000
Hyundai,2019,Hyundai Creta,Petrol,1,Kolkata,800000.0,30000-40000
Volvo,2023,Volvo XC40,Petrol,1,Kolkata,4450000.0,0-10000
Land Rover,2019,Land Rover Discovery Sport,Petrol,1,Kolkata,4050000.0,30000-40000
Audi,2010,Audi Q5,Petrol,2,Kolkata,900000.0,50000-60000
Mahindra,2021,Mahindra XUV300,Diesel,1,Kolkata,1125000.0,20000-30000
Maruti,2013,Maruti Swift,Diesel,1,Kolkata,300000.0,30000-40000
Honda,2018,Honda WR-V,Diesel,1,Kolkata,550000.0,40000-50000
Toyota,2012,Toyota Corolla Altis,Diesel,1,Kolkata,200000.0,60000-70000
Maruti,2015,Maruti Ciaz,Diesel,1,Kolkata,375000.0,70000-80000
Hyundai,2020,Hyundai Grand i10 Nios,Petrol,1,Kolkata,499000.0,20000-30000
Renault,2017,Renault Duster,Diesel,1,Kolkata,600000.0,50000-60000
Mercedes-Benz,2012,Mercedes-Benz M-Class,Diesel,1,Kolkata,775000.0,80000-90000
Toyota,2020,Toyota Innova Crysta,Diesel,1,Kolkata,1800000.0,10000-20000
Toyota,2017,Toyota Fortuner,Diesel,1,Kolkata,2525000.0,50000-60000
Honda,2013,Honda Brio,Petrol,1,Kolkata,190000.0,60000-70000
Jeep,2018,Jeep Compass,Diesel,1,Kolkata,1000000.0,20000-30000
Honda,2018,Honda City,Diesel,1,Kolkata,790000.0,40000-50000
Honda,2016,Honda City,Petrol,1,Kolkata,525000.0,20000-30000
Maruti,2021,Maruti Baleno,Petrol,1,Kolkata,724000.0,10000-20000
Honda,2014,Honda City,Petrol,1,Kolkata,435000.0,40000-50000
Hyundai,2012,Hyundai i20,Petrol,1,Kolkata,295000.0,20000-30000
Hyundai,2022,Hyundai Creta,Diesel,1,Kolkata,1675000.0,10000-20000
Maruti,2022,Maruti Ignis,Petrol,1,Kolkata,575000.0,10000-20000
Ford,2017,Ford Aspire,Petrol,2,Kolkata,335000.0,70000-80000
Mahindra,2017,Mahindra TUV 300,Diesel,1,Kolkata,599000.0,70000-80000
Maruti,2017,Maruti Ciaz,Petrol,1,Kolkata,650000.0,70000-80000
Honda,2016,Honda City,Petrol,1,Kolkata,485000.0,30000-40000
Maruti,2022,Maruti Celerio,Petrol,1,Kolkata,575000.0,20000-30000
Volkswagen,2017,Volkswagen Vento,Petrol,1,Kolkata,650000.0,50000-60000
Renault,2016,Renault Duster,Diesel,1,Kolkata,450000.0,50000-60000
Honda,2016,Honda BR-V,Diesel,1,Kolkata,625000.0,60000-70000
Volkswagen,2017,Volkswagen Vento,Petrol,1,Kolkata,650000.0,50000-60000
Hyundai,2019,Hyundai i20,Petrol,1,Kolkata,545000.0,30000-40000
Maruti,2019,Maruti Ertiga,Petrol,1,Kolkata,835000.0,20000-30000
Renault,2020,Renault KWID,Petrol,1,Kolkata,415000.00000000006,10000-20000
Honda,2020,Honda Amaze,Petrol,1,Kolkata,545000.0,20000-30000
Honda,2021,Honda City,Petrol,1,Kolkata,975000.0,10000-20000
Hyundai,2021,Hyundai Venue,Petrol,1,Kolkata,950000.0,20000-30000
Maruti,2019,Maruti Vitara Brezza,Diesel,1,Kolkata,795000.0,40000-50000
Maruti,2017,Maruti Ertiga,Diesel,1,Kolkata,725000.0,40000-50000
Ford,2015,Ford Ecosport,Petrol,1,Kolkata,475000.0,60000-70000
Hyundai,2018,Hyundai Creta,Petrol,1,Kolkata,799000.0,50000-60000
Honda,2020,Honda City,Petrol,1,Kolkata,990000.0,30000-40000
Toyota,2014,Toyota Corolla Altis,Petrol,1,Kolkata,625000.0,30000-40000
Maruti,2017,Maruti Ciaz,Diesel,1,Kolkata,550000.0,60000-70000
Maruti,2015,Maruti Ciaz,Petrol,1,Kolkata,525000.0,50000-60000
Toyota,2022,Toyota Urban cruiser,Petrol,1,Kolkata,925000.0,10000-20000
Renault,2019,Renault KWID,Petrol,1,Kolkata,325000.0,0-10000
Toyota,2023,Toyota Glanza,Petrol,1,Kolkata,899000.0,0-10000
Maruti,2018,Maruti Alto 800,Petrol,1,Kolkata,289000.0,20000-30000
Maruti,2018,Maruti Swift Dzire,Petrol,1,Kolkata,499000.0,20000-30000
Hyundai,2021,Hyundai Alcazar,Petrol,1,Kolkata,1650000.0,0-10000
Hyundai,2015,Hyundai Verna,Petrol,1,Kolkata,455000.0,40000-50000
Hyundai,2016,Hyundai Creta,Petrol,1,Kolkata,790000.0,40000-50000
Ford,2018,Ford Ecosport,Diesel,1,Kolkata,599000.0,60000-70000
Toyota,2018,Toyota Yaris,Petrol,1,Kolkata,799000.0,30000-40000
Audi,2017,Audi Q5,Diesel,1,Kolkata,2150000.0,40000-50000
Maruti,2020,Maruti Baleno,Petrol,1,Kolkata,575000.0,0-10000
Hyundai,2016,Hyundai Creta,Petrol,1,Kolkata,599000.0,50000-60000
Maruti,2017,Maruti Baleno,Petrol,1,Kolkata,465000.00000000006,30000-40000
Hyundai,2021,Hyundai Venue,Petrol,1,Kolkata,950000.0,20000-30000
Mercedes-Benz,2020,Mercedes-Benz E-Class,Diesel,1,Kolkata,5541000.0,20000-30000
Honda,2020,Honda City,Petrol,1,Kolkata,990000.0,30000-40000
Hyundai,2014,Hyundai Grand i10,Petrol,1,Kolkata,350000.0,40000-50000
Ford,2018,Ford Endeavour,Diesel,1,Kolkata,2290000.0,80000-90000
Honda,2014,Honda City,Diesel,1,Kolkata,470000.0,40000-50000
Honda,2016,Honda Amaze,Petrol,1,Kolkata,395000.0,40000-50000
Toyota,2010,Toyota Corolla Altis,Petrol,1,Kolkata,275000.0,70000-80000
Hyundai,2012,Hyundai Verna,Diesel,1,Kolkata,349000.0,60000-70000
Tata,2019,Tata Nexon,Diesel,1,Kolkata,725000.0,50000-60000
Maruti,2018,Maruti Baleno,Diesel,1,Kolkata,440000.00000000006,60000-70000
Mercedes-Benz,2016,Mercedes-Benz GLA Class,Petrol,1,Kolkata,1650000.0,30000-40000
Honda,2016,Honda Amaze,Petrol,1,Kolkata,380000.0,50000-60000
Hyundai,2018,Hyundai Grand i10,Petrol,1,Kolkata,475000.0,10000-20000
Maruti,2016,Maruti Swift Dzire,Petrol,1,Kolkata,450000.0,50000-60000
Renault,2016,Renault Duster,Diesel,1,Kolkata,465000.00000000006,50000-60000
Audi,2012,Audi A4,Diesel,2,Kolkata,950000.0,50000-60000
Maruti,2020,Maruti Alto 800,Petrol,1,Kolkata,325000.0,10000-20000
Volkswagen,2010,Volkswagen Polo,Petrol,2,Kolkata,199000.0,70000-80000
Ford,2010,Ford Fiesta,Petrol,1,Kolkata,195000.0,20000-30000
Hyundai,2018,Hyundai Creta,Petrol,1,Kolkata,725000.0,50000-60000
Maruti,2018,Maruti Baleno,Diesel,1,Kolkata,455000.0,50000-60000
Honda,2016,Honda Jazz,Petrol,1,Kolkata,399000.0,50000-60000
Hyundai,2021,Hyundai Venue,Petrol,1,Kolkata,950000.0,20000-30000
Hyundai,2015,Hyundai Verna,Petrol,1,Kolkata,399000.0,40000-50000
Honda,2014,Honda Mobilio,Petrol,1,Kolkata,450000.0,40000-50000
Tata,2021,Tata Nexon,Petrol,1,Kolkata,740000.0,20000-30000
Hyundai,2013,Hyundai Verna,Petrol,1,Kolkata,325000.0,50000-60000
Hyundai,2019,Hyundai Xcent,Petrol,1,Kolkata,499000.0,30000-40000
Honda,2014,Honda Mobilio,Petrol,1,Kolkata,450000.0,50000-60000
Toyota,2017,Toyota Innova Crysta,Diesel,1,Kolkata,1750000.0,50000-60000
